,percent_broken,percent_fail_runs,rul_score,mse
cmapss_two2one_dadv,0.0,0.6,56.6052010436776,29.267436981201172
cmapss_two2one_dadv,0.0,0.6,56.12944166264479,29.746429443359375
cmapss_two2one_dadv,0.0,0.4,54.90256243967181,29.787961959838867
cmapss_two2one_dadv,0.0,0.4,24.835221102799228,25.10174560546875
cmapss_two2one_dadv,0.0,0.4,55.47061263272201,30.077571868896484
cmapss_two2one_dadv,0.0,0.2,54.89324927606177,30.06477928161621
cmapss_two2one_dadv,0.0,0.2,56.60190184604247,29.954893112182617
cmapss_two2one_dadv,0.0,0.2,14.822450380067568,22.578351974487305
cmapss_two2one_dadv,0.2,1.0,58.034432311776065,39.787479400634766
cmapss_two2one_dadv,0.2,1.0,56.5492277992278,39.74900817871094
cmapss_two2one_dadv,0.2,1.0,50.60137397442085,36.065120697021484
cmapss_two2one_dadv,0.2,0.8,56.63777072273166,39.78120040893555
cmapss_two2one_dadv,0.2,0.8,56.557108168436294,39.831844329833984
cmapss_two2one_dadv,0.2,0.8,55.637789575289574,39.809329986572266
cmapss_two2one_dadv,0.2,0.6,56.13033527388996,39.60187911987305
cmapss_two2one_dadv,0.2,0.6,49.991346675916986,27.065643310546875
cmapss_two2one_dadv,0.2,0.6,56.29462777509652,39.83891677856445
cmapss_two2one_dadv,0.2,0.4,54.71908934604247,34.167728424072266
cmapss_two2one_dadv,0.2,0.4,44.60948057432432,29.619190216064453
cmapss_two2one_dadv,0.2,0.4,56.9425826496139,38.81513595581055
cmapss_two2one_dadv,0.2,0.2,54.79325530888031,39.38303756713867
cmapss_two2one_dadv,0.2,0.2,43.870482927123554,30.14444351196289
cmapss_two2one_dadv,0.2,0.2,42.97523527992278,29.142072677612305
cmapss_two2one_dadv,0.4,1.0,52.34261130550193,38.496944427490234
cmapss_two2one_dadv,0.4,1.0,49.458592241795365,38.98929214477539
cmapss_two2one_dadv,0.4,1.0,56.88291053330116,35.91079330444336
cmapss_two2one_dadv,0.4,0.8,53.85806286196911,38.97962951660156
cmapss_two2one_dadv,0.4,0.8,53.72012246621622,39.08009719848633
cmapss_two2one_dadv,0.4,0.8,56.876508204633204,39.838809967041016
cmapss_two2one_dadv,0.4,0.6,52.207513875482626,38.63419723510742
cmapss_two2one_dadv,0.4,0.6,52.001319679054056,38.478275299072266
cmapss_two2one_dadv,0.4,0.6,56.85299906491313,39.83822250366211
cmapss_two2one_dadv,0.4,0.4,54.682790631032816,40.60059356689453
cmapss_two2one_dadv,0.4,0.4,54.95253302968147,39.417293548583984
cmapss_two2one_dadv,0.4,0.4,56.86172402871622,39.83876037597656
cmapss_two2one_dadv,0.4,0.2,54.0476064792471,39.41561508178711
cmapss_two2one_dadv,0.4,0.2,54.716442446911195,37.68754959106445
cmapss_two2one_dadv,0.4,0.2,56.97174378619691,39.61418914794922
cmapss_two2one_dadv,0.6,1.0,84.89502895752896,40.80418014526367
cmapss_two2one_dadv,0.6,1.0,53.71698540057915,38.37006378173828
cmapss_two2one_dadv,0.6,1.0,56.863028625723935,40.29549789428711
cmapss_two2one_dadv,0.6,0.8,85.11034779198842,39.361045837402344
cmapss_two2one_dadv,0.6,0.8,52.42684830477799,38.457977294921875
cmapss_two2one_dadv,0.6,0.8,56.77338471283784,39.83533477783203
cmapss_two2one_dadv,0.6,0.6,55.03524674227799,39.46381378173828
cmapss_two2one_dadv,0.6,0.6,55.369838169642854,38.56598663330078
cmapss_two2one_dadv,0.6,0.6,56.87274146356177,39.79692840576172
cmapss_two2one_dadv,0.6,0.4,55.03414575289575,39.886688232421875
cmapss_two2one_dadv,0.6,0.4,56.53440591819498,36.72721481323242
cmapss_two2one_dadv,0.6,0.4,56.861373371138995,39.838382720947266
cmapss_two2one_dadv,0.6,0.2,54.45593026061776,39.555625915527344
cmapss_two2one_dadv,0.6,0.2,56.40632918074324,39.832332611083984
cmapss_two2one_dadv,0.6,0.2,57.00484133687259,39.841609954833984
cmapss_two2one_dadv,0.8,1.0,60.93564490830116,39.39398193359375
cmapss_two2one_dadv,0.8,1.0,45.98219187379344,38.4079475402832
cmapss_two2one_dadv,0.8,1.0,56.8679189792471,39.838401794433594
cmapss_two2one_dadv,0.8,0.8,59.75870234073359,39.56450271606445
cmapss_two2one_dadv,0.8,0.8,55.248167531370655,39.12067794799805
cmapss_two2one_dadv,0.8,0.8,56.85646039454633,39.838321685791016
cmapss_two2one_dadv,0.8,0.6,54.99566768219112,43.06191635131836
cmapss_two2one_dadv,0.8,0.6,47.647404379826256,40.074520111083984
cmapss_two2one_dadv,0.8,0.6,56.889014991554056,39.866294860839844
cmapss_two2one_dadv,0.8,0.4,55.0427010436776,38.86362838745117
cmapss_two2one_dadv,0.8,0.4,56.482041053330114,36.6754264831543
cmapss_two2one_dadv,0.8,0.4,56.8894712234556,39.76891326904297
cmapss_two2one_dadv,0.8,0.2,57.242783240830114,39.7039909362793
cmapss_two2one_dadv,0.8,0.2,56.02435373431467,39.437137603759766
cmapss_two2one_dadv,0.8,0.2,57.05216879826255,39.842777252197266
cmapss_one2two_dan,0.0,1.0,694.9595801158301,49.04668426513672
cmapss_one2two_dan,0.0,1.0,750.1119087837837,50.07954025268555
cmapss_one2two_dan,0.0,1.0,371.992097007722,47.56239700317383
cmapss_one2two_dan,0.0,0.8,318.5496500965251,46.61337661743164
cmapss_one2two_dan,0.0,0.8,444.6644847972973,48.14109802246094
cmapss_one2two_dan,0.0,0.8,375.18385014478764,50.279911041259766
cmapss_one2two_dan,0.0,0.6,635.4971042471043,48.74119186401367
cmapss_one2two_dan,0.0,0.6,594.757722007722,49.48501968383789
cmapss_one2two_dan,0.0,0.6,331.32842664092664,49.95003890991211
cmapss_one2two_dan,0.0,0.4,573.9676640926641,48.49531936645508
cmapss_one2two_dan,0.0,0.4,443.5866614382239,48.606868743896484
cmapss_one2two_dan,0.0,0.4,375.53583494208493,49.01221466064453
cmapss_one2two_dan,0.0,0.2,482.1916023166023,49.79787063598633
cmapss_one2two_dan,0.0,0.2,469.4971947393822,49.26496505737305
cmapss_one2two_dan,0.0,0.2,391.7664394305019,50.8380012512207
cmapss_one2two_dan,0.2,1.0,882.8416988416989,50.67875289916992
cmapss_one2two_dan,0.2,1.0,435.70568894787647,50.48978805541992
cmapss_one2two_dan,0.2,1.0,375.6617097007722,51.81260681152344
cmapss_one2two_dan,0.2,0.8,574.4460062741313,49.9382438659668
cmapss_one2two_dan,0.2,0.8,537.5647924710424,49.75592803955078
cmapss_one2two_dan,0.2,0.8,510.32028233590734,52.51350021362305
cmapss_one2two_dan,0.2,0.6,269.7715069980695,47.6014518737793
cmapss_one2two_dan,0.2,0.6,448.2947333494208,50.804447174072266
cmapss_one2two_dan,0.2,0.6,372.105513996139,49.29407501220703
cmapss_one2two_dan,0.2,0.4,693.3265564671815,51.266387939453125
cmapss_one2two_dan,0.2,0.4,511.7045125482625,49.72991180419922
cmapss_one2two_dan,0.2,0.4,395.04946911196913,52.22592544555664
cmapss_one2two_dan,0.2,0.2,591.6693412162163,52.00824737548828
cmapss_one2two_dan,0.2,0.2,443.66041264478764,50.99513244628906
cmapss_one2two_dan,0.2,0.2,382.07166988416986,52.361785888671875
cmapss_one2two_dan,0.4,1.0,560.0837355212356,50.37654495239258
cmapss_one2two_dan,0.4,1.0,580.354971042471,49.619449615478516
cmapss_one2two_dan,0.4,1.0,353.54784025096524,51.98442459106445
cmapss_one2two_dan,0.4,0.8,602.0916385135135,51.328041076660156
cmapss_one2two_dan,0.4,0.8,479.6134773166023,49.72443771362305
cmapss_one2two_dan,0.4,0.8,433.5953185328185,53.10818099975586
cmapss_one2two_dan,0.4,0.6,524.5602075289576,51.63611602783203
cmapss_one2two_dan,0.4,0.6,387.925826496139,48.59779357910156
cmapss_one2two_dan,0.4,0.6,410.3181708494208,50.022586822509766
cmapss_one2two_dan,0.4,0.4,626.3423624517375,51.49890899658203
cmapss_one2two_dan,0.4,0.4,477.02280405405406,51.47980880737305
cmapss_one2two_dan,0.4,0.4,404.9448902027027,54.01005554199219
cmapss_one2two_dan,0.4,0.2,696.7533783783783,52.102081298828125
cmapss_one2two_dan,0.4,0.2,512.903112934363,52.39358901977539
cmapss_one2two_dan,0.4,0.2,401.9292953667954,53.45844650268555
cmapss_one2two_dan,0.6,1.0,593.3906853281853,49.61701583862305
cmapss_one2two_dan,0.6,1.0,394.8263151544402,48.952999114990234
cmapss_one2two_dan,0.6,1.0,375.1226170366795,50.5075569152832
cmapss_one2two_dan,0.6,0.8,547.9823841698842,50.97694396972656
cmapss_one2two_dan,0.6,0.8,436.8840492277992,50.34191131591797
cmapss_one2two_dan,0.6,0.8,385.26731418918916,51.48258590698242
cmapss_one2two_dan,0.6,0.6,537.8707166988416,52.89591598510742
cmapss_one2two_dan,0.6,0.6,503.1213803088803,51.554359436035156
cmapss_one2two_dan,0.6,0.6,388.6208071911197,51.863853454589844
cmapss_one2two_dan,0.6,0.4,580.5091698841699,52.69218063354492
cmapss_one2two_dan,0.6,0.4,463.1897924710425,50.68096923828125
cmapss_one2two_dan,0.6,0.4,390.1704874517375,52.91582489013672
cmapss_one2two_dan,0.6,0.2,496.02017977799227,53.086578369140625
cmapss_one2two_dan,0.6,0.2,486.8588923745174,50.071044921875
cmapss_one2two_dan,0.6,0.2,377.13806105212353,53.03701400756836
cmapss_one2two_dan,0.8,1.0,453.07034266409266,49.12055587768555
cmapss_one2two_dan,0.8,1.0,474.1956443050193,49.50566101074219
cmapss_one2two_dan,0.8,1.0,391.2316602316602,50.951568603515625
cmapss_one2two_dan,0.8,0.8,390.15980936293437,49.35673141479492
cmapss_one2two_dan,0.8,0.8,442.63030888030886,50.717552185058594
cmapss_one2two_dan,0.8,0.8,387.50636462355214,52.51369094848633
cmapss_one2two_dan,0.8,0.6,521.0936293436293,50.15663528442383
cmapss_one2two_dan,0.8,0.6,537.3336751930502,50.46592330932617
cmapss_one2two_dan,0.8,0.6,386.5611727799228,50.88294982910156
cmapss_one2two_dan,0.8,0.4,589.6096163127413,50.1779899597168
cmapss_one2two_dan,0.8,0.4,435.2022804054054,50.83778762817383
cmapss_one2two_dan,0.8,0.4,391.47083132239385,50.78079605102539
cmapss_one2two_dan,0.8,0.2,750.5790902509652,51.3777961730957
cmapss_one2two_dan,0.8,0.2,542.3559966216217,53.430091857910156
cmapss_one2two_dan,0.8,0.2,399.98458614864865,52.43387222290039
cmapss_one2two_jan,0.0,1.0,780.6271718146718,50.03690719604492
cmapss_one2two_jan,0.0,1.0,416.41270511583014,47.48113250732422
cmapss_one2two_jan,0.0,1.0,383.18728885135135,50.30790328979492
cmapss_one2two_jan,0.0,0.8,602.5711872586872,49.19698715209961
cmapss_one2two_jan,0.0,0.8,874.0311293436293,49.00883483886719
cmapss_one2two_jan,0.0,0.8,445.69000361969114,49.22594451904297
cmapss_one2two_jan,0.0,0.6,449.0448540057915,49.05022430419922
cmapss_one2two_jan,0.0,0.6,503.7439068532818,48.933921813964844
cmapss_one2two_jan,0.0,0.6,402.98859797297297,49.49748992919922
cmapss_one2two_jan,0.0,0.4,634.1180019305019,49.80217742919922
cmapss_one2two_jan,0.0,0.4,698.9144546332046,49.65182113647461
cmapss_one2two_jan,0.0,0.4,370.4463079150579,51.05702209472656
cmapss_one2two_jan,0.0,0.2,671.942084942085,48.73387908935547
cmapss_one2two_jan,0.0,0.2,583.2758204633204,50.27703094482422
cmapss_one2two_jan,0.0,0.2,452.8957227316602,49.6890754699707
cmapss_one2two_jan,0.2,1.0,961.526303088803,49.30030059814453
cmapss_one2two_jan,0.2,1.0,722.6187258687258,50.38890075683594
cmapss_one2two_jan,0.2,1.0,444.9984314671815,50.593536376953125
cmapss_one2two_jan,0.2,0.8,603.3962355212356,50.511627197265625
cmapss_one2two_jan,0.2,0.8,648.7791385135135,51.300235748291016
cmapss_one2two_jan,0.2,0.8,400.4116192084942,50.98593521118164
cmapss_one2two_jan,0.2,0.6,562.0255791505791,50.96631622314453
cmapss_one2two_jan,0.2,0.6,663.5657577220077,51.12894058227539
cmapss_one2two_jan,0.2,0.6,375.8370837355212,50.29290008544922
cmapss_one2two_jan,0.2,0.4,640.4946911196911,49.27507781982422
cmapss_one2two_jan,0.2,0.4,725.1490106177606,50.35684585571289
cmapss_one2two_jan,0.2,0.4,470.6078667953668,52.590354919433594
cmapss_one2two_jan,0.2,0.2,645.0120656370657,50.923099517822266
cmapss_one2two_jan,0.2,0.2,726.018943050193,51.34355926513672
cmapss_one2two_jan,0.2,0.2,458.32589285714283,50.541587829589844
cmapss_one2two_jan,0.4,1.0,607.5206925675676,49.947265625
cmapss_one2two_jan,0.4,1.0,698.1598093629343,50.25550842285156
cmapss_one2two_jan,0.4,1.0,372.9701375482625,51.39360427856445
cmapss_one2two_jan,0.4,0.8,649.71875,49.695430755615234
cmapss_one2two_jan,0.4,0.8,732.432553088803,49.524723052978516
cmapss_one2two_jan,0.4,0.8,500.64454633204633,51.633575439453125
cmapss_one2two_jan,0.4,0.6,641.5326375482625,50.2578239440918
cmapss_one2two_jan,0.4,0.6,723.0552606177606,50.61705017089844
cmapss_one2two_jan,0.4,0.6,472.0109194015444,52.33435821533203
cmapss_one2two_jan,0.4,0.4,642.6085907335907,51.895782470703125
cmapss_one2two_jan,0.4,0.4,736.7474662162163,52.03536605834961
cmapss_one2two_jan,0.4,0.4,474.2842060810811,51.46201705932617
cmapss_one2two_jan,0.4,0.2,655.9084821428571,52.548404693603516
cmapss_one2two_jan,0.4,0.2,727.5141771235521,51.797340393066406
cmapss_one2two_jan,0.4,0.2,479.30809604247105,53.86529541015625
cmapss_one2two_jan,0.6,1.0,603.14798503861,50.984840393066406
cmapss_one2two_jan,0.6,1.0,471.7769666988417,49.87260437011719
cmapss_one2two_jan,0.6,1.0,439.78203426640925,52.340328216552734
cmapss_one2two_jan,0.6,0.8,588.0694980694981,48.867774963378906
cmapss_one2two_jan,0.6,0.8,718.5028354247104,51.26985549926758
cmapss_one2two_jan,0.6,0.8,459.1863537644788,49.981231689453125
cmapss_one2two_jan,0.6,0.6,551.2014358108108,49.78386688232422
cmapss_one2two_jan,0.6,0.6,628.5440395752896,50.450775146484375
cmapss_one2two_jan,0.6,0.6,472.0574927606178,51.46302032470703
cmapss_one2two_jan,0.6,0.4,610.320583976834,53.526485443115234
cmapss_one2two_jan,0.6,0.4,589.4794884169884,51.189064025878906
cmapss_one2two_jan,0.6,0.4,442.1570945945946,51.512081146240234
cmapss_one2two_jan,0.6,0.2,576.1282577220077,50.09423828125
cmapss_one2two_jan,0.6,0.2,710.6303088803089,51.71564483642578
cmapss_one2two_jan,0.6,0.2,475.99451013513516,50.884727478027344
cmapss_one2two_jan,0.8,1.0,530.9826254826255,51.229286193847656
cmapss_one2two_jan,0.8,1.0,739.6269305019305,49.76945877075195
cmapss_one2two_jan,0.8,1.0,429.25331805019306,51.12483215332031
cmapss_one2two_jan,0.8,0.8,560.0596042471043,51.00618362426758
cmapss_one2two_jan,0.8,0.8,746.8880308880309,49.57244873046875
cmapss_one2two_jan,0.8,0.8,428.3783482142857,52.244239807128906
cmapss_one2two_jan,0.8,0.6,485.3267374517375,51.11524200439453
cmapss_one2two_jan,0.8,0.6,752.7667712355212,50.358341217041016
cmapss_one2two_jan,0.8,0.6,441.8131032818533,50.92183303833008
cmapss_one2two_jan,0.8,0.4,569.2670125482625,53.35381317138672
cmapss_one2two_jan,0.8,0.4,747.4786438223938,49.69146728515625
cmapss_one2two_jan,0.8,0.4,474.01336269305017,52.78510284423828
cmapss_one2two_jan,0.8,0.2,621.8890564671815,55.32394790649414
cmapss_one2two_jan,0.8,0.2,731.5286558880309,51.52770233154297
cmapss_one2two_jan,0.8,0.2,493.7690938706564,53.71559143066406
cmapss_two2four_rtn,0.0,1.0,72.04864714044402,42.876869201660156
cmapss_two2four_rtn,0.0,1.0,73.25390625,36.10591125488281
cmapss_two2four_rtn,0.0,1.0,72.68854820222008,42.86042785644531
cmapss_two2four_rtn,0.0,0.8,72.42909930019304,42.849422454833984
cmapss_two2four_rtn,0.0,0.8,71.64781913610038,37.66191101074219
cmapss_two2four_rtn,0.0,0.8,56.52812801640927,32.00477981567383
cmapss_two2four_rtn,0.0,0.6,72.42796814671814,42.849449157714844
cmapss_two2four_rtn,0.0,0.6,71.64310599662163,36.21853256225586
cmapss_two2four_rtn,0.0,0.6,71.68231931708495,33.51051330566406
cmapss_two2four_rtn,0.0,0.4,72.433548503861,42.84933853149414
cmapss_two2four_rtn,0.0,0.4,71.64729880550193,35.052669525146484
cmapss_two2four_rtn,0.0,0.4,71.72894546332046,33.84506607055664
cmapss_two2four_rtn,0.0,0.2,72.41934121621621,42.849639892578125
cmapss_two2four_rtn,0.0,0.2,71.64002925916988,37.5401611328125
cmapss_two2four_rtn,0.0,0.2,46.85220348696911,33.789955139160156
cmapss_two2four_rtn,0.2,1.0,72.42845077220078,42.849449157714844
cmapss_two2four_rtn,0.2,1.0,71.6442446911197,42.122920989990234
cmapss_two2four_rtn,0.2,1.0,65.34959429295367,38.76450729370117
cmapss_two2four_rtn,0.2,0.8,72.43685901303088,42.84931564331055
cmapss_two2four_rtn,0.2,0.8,71.64587355212355,38.58646011352539
cmapss_two2four_rtn,0.2,0.8,71.68180652750965,42.85811996459961
cmapss_two2four_rtn,0.2,0.6,72.44023739140927,42.8492317199707
cmapss_two2four_rtn,0.2,0.6,71.64929717664093,40.129051208496094
cmapss_two2four_rtn,0.2,0.6,71.68941541988417,37.85672378540039
cmapss_two2four_rtn,0.2,0.4,72.43623310810811,42.849300384521484
cmapss_two2four_rtn,0.2,0.4,71.64355091698842,41.63804244995117
cmapss_two2four_rtn,0.2,0.4,71.99716457528957,39.16517639160156
cmapss_two2four_rtn,0.2,0.2,72.43209308638995,42.849395751953125
cmapss_two2four_rtn,0.2,0.2,71.65395752895753,42.86114501953125
cmapss_two2four_rtn,0.2,0.2,71.67621862934362,38.64900207519531
cmapss_two2four_rtn,0.4,1.0,72.43508687258688,42.84932327270508
cmapss_two2four_rtn,0.4,1.0,71.65904017857143,42.86106872558594
cmapss_two2four_rtn,0.4,1.0,71.70278565395753,41.844173431396484
cmapss_two2four_rtn,0.4,0.8,72.43755278716216,42.84927749633789
cmapss_two2four_rtn,0.4,0.8,71.64435026544402,42.86183166503906
cmapss_two2four_rtn,0.4,0.8,71.71015323359073,36.99365997314453
cmapss_two2four_rtn,0.4,0.6,72.43909115588804,42.84921646118164
cmapss_two2four_rtn,0.4,0.6,71.64861848455598,42.86164093017578
cmapss_two2four_rtn,0.4,0.6,72.09118605212355,39.95024108886719
cmapss_two2four_rtn,0.4,0.4,72.42534387065638,42.849510192871094
cmapss_two2four_rtn,0.4,0.4,71.64465190637065,42.86188507080078
cmapss_two2four_rtn,0.4,0.4,71.69108952702703,39.393829345703125
cmapss_two2four_rtn,0.4,0.2,72.42750060328186,42.84942626953125
cmapss_two2four_rtn,0.4,0.2,71.63837023407336,42.86219024658203
cmapss_two2four_rtn,0.4,0.2,71.68602950048262,42.510765075683594
cmapss_two2four_rtn,0.6,1.0,72.42207860762548,42.849578857421875
cmapss_two2four_rtn,0.6,1.0,71.65369359314671,42.86136245727539
cmapss_two2four_rtn,0.6,1.0,71.6922055984556,35.134132385253906
cmapss_two2four_rtn,0.6,0.8,72.41715431949807,42.84968185424805
cmapss_two2four_rtn,0.6,0.8,71.6420879584942,42.63481521606445
cmapss_two2four_rtn,0.6,0.8,71.69443774131274,42.85860824584961
cmapss_two2four_rtn,0.6,0.6,72.42056286196912,42.84961700439453
cmapss_two2four_rtn,0.6,0.6,71.65332408301158,42.861366271972656
cmapss_two2four_rtn,0.6,0.6,55.621448178088805,38.45563507080078
cmapss_two2four_rtn,0.6,0.4,72.42443140685329,42.84952926635742
cmapss_two2four_rtn,0.6,0.4,71.64632601351352,42.86180114746094
cmapss_two2four_rtn,0.6,0.4,71.70568894787645,40.30124282836914
cmapss_two2four_rtn,0.6,0.2,72.43370686534749,42.84935760498047
cmapss_two2four_rtn,0.6,0.2,71.65475687741312,42.861122131347656
cmapss_two2four_rtn,0.6,0.2,71.6938947876448,41.158851623535156
cmapss_two2four_rtn,0.8,1.0,72.42072876447877,42.849647521972656
cmapss_two2four_rtn,0.8,1.0,71.65844443774131,42.86118698120117
cmapss_two2four_rtn,0.8,1.0,71.72862874034749,41.98078536987305
cmapss_two2four_rtn,0.8,0.8,72.42054777992279,42.849674224853516
cmapss_two2four_rtn,0.8,0.8,71.66353462837837,42.86085510253906
cmapss_two2four_rtn,0.8,0.8,71.69431708494209,42.858516693115234
cmapss_two2four_rtn,0.8,0.6,72.418013996139,42.849708557128906
cmapss_two2four_rtn,0.8,0.6,71.6605333011583,42.861080169677734
cmapss_two2four_rtn,0.8,0.6,72.24565637065638,42.8600959777832
cmapss_two2four_rtn,0.8,0.4,72.43526785714286,42.849365234375
cmapss_two2four_rtn,0.8,0.4,71.65386703667954,42.861175537109375
cmapss_two2four_rtn,0.8,0.4,71.7129132480695,42.85929489135742
cmapss_two2four_rtn,0.8,0.2,72.42578879102317,42.84952926635742
cmapss_two2four_rtn,0.8,0.2,71.65532245415058,42.861331939697266
cmapss_two2four_rtn,0.8,0.2,71.72124607866796,40.68737030029297
cmapss_two2four_jan,0.0,1.0,71.74787343146718,42.84825134277344
cmapss_two2four_jan,0.0,1.0,73.48610943532819,42.89437484741211
cmapss_two2four_jan,0.0,1.0,72.5546648769305,32.10934066772461
cmapss_two2four_jan,0.0,0.8,73.03718478523166,42.83230209350586
cmapss_two2four_jan,0.0,0.8,71.58783783783784,42.85871124267578
cmapss_two2four_jan,0.0,0.8,72.01411679536679,42.84262466430664
cmapss_two2four_jan,0.0,0.6,73.03551821911196,42.832313537597656
cmapss_two2four_jan,0.0,0.6,71.58880308880309,42.85865020751953
cmapss_two2four_jan,0.0,0.6,72.01492368484556,42.842613220214844
cmapss_two2four_jan,0.0,0.4,73.03667953667954,42.832305908203125
cmapss_two2four_jan,0.0,0.4,71.58940637065638,42.85861587524414
cmapss_two2four_jan,0.0,0.4,72.01411679536679,42.842620849609375
cmapss_two2four_jan,0.0,0.2,73.03539756274131,42.832313537597656
cmapss_two2four_jan,0.0,0.2,71.58834308638995,42.85867691040039
cmapss_two2four_jan,0.0,0.2,72.01539122828186,42.84257888793945
cmapss_two2four_jan,0.2,1.0,73.03656642133204,42.832305908203125
cmapss_two2four_jan,0.2,1.0,71.58836570945945,42.858680725097656
cmapss_two2four_jan,0.2,1.0,72.01392072876448,42.84260940551758
cmapss_two2four_jan,0.2,0.8,73.03612150096525,42.83230972290039
cmapss_two2four_jan,0.2,0.8,71.58936112451738,42.85862350463867
cmapss_two2four_jan,0.2,0.8,72.01494630791505,42.84259033203125
cmapss_two2four_jan,0.2,0.6,73.03707921090734,42.83230209350586
cmapss_two2four_jan,0.2,0.6,71.58763423021236,42.858726501464844
cmapss_two2four_jan,0.2,0.6,72.0128499034749,42.8426513671875
cmapss_two2four_jan,0.2,0.4,73.03620445222008,42.83230972290039
cmapss_two2four_jan,0.2,0.4,71.5871138996139,42.85874938964844
cmapss_two2four_jan,0.2,0.4,72.01381515444015,42.84260559082031
cmapss_two2four_jan,0.2,0.2,73.03634019063706,42.832305908203125
cmapss_two2four_jan,0.2,0.2,71.58792078909266,42.858707427978516
cmapss_two2four_jan,0.2,0.2,72.01354367760618,42.8426399230957
cmapss_two2four_jan,0.4,1.0,73.03616674710425,42.832305908203125
cmapss_two2four_jan,0.4,1.0,71.58755127895753,42.85873031616211
cmapss_two2four_jan,0.4,1.0,72.01702763030887,42.84255599975586
cmapss_two2four_jan,0.4,0.8,73.03729790057915,42.83230209350586
cmapss_two2four_jan,0.4,0.8,71.58849390685329,42.858673095703125
cmapss_two2four_jan,0.4,0.8,72.01387548262548,42.8426399230957
cmapss_two2four_jan,0.4,0.6,73.03820282335907,42.83229446411133
cmapss_two2four_jan,0.4,0.6,71.58896899131274,42.858646392822266
cmapss_two2four_jan,0.4,0.6,72.01734435328186,42.84254455566406
cmapss_two2four_jan,0.4,0.4,73.03648347007721,42.832305908203125
cmapss_two2four_jan,0.4,0.4,71.58798865830116,42.858707427978516
cmapss_two2four_jan,0.4,0.4,72.01502171814671,42.84260177612305
cmapss_two2four_jan,0.4,0.2,73.03606117277992,42.832305908203125
cmapss_two2four_jan,0.4,0.2,71.58743816361005,42.858741760253906
cmapss_two2four_jan,0.4,0.2,72.02468930984556,42.84227752685547
cmapss_two2four_jan,0.6,1.0,73.03603100868726,42.83230972290039
cmapss_two2four_jan,0.6,1.0,71.58961751930502,42.858585357666016
cmapss_two2four_jan,0.6,1.0,72.01572303330116,42.84259033203125
cmapss_two2four_jan,0.6,0.8,73.035111003861,42.83231735229492
cmapss_two2four_jan,0.6,0.8,71.58823751206563,42.85867691040039
cmapss_two2four_jan,0.6,0.8,72.01389810569498,42.84263229370117
cmapss_two2four_jan,0.6,0.6,73.03502051158301,42.83231735229492
cmapss_two2four_jan,0.6,0.6,71.58894636824324,42.858642578125
cmapss_two2four_jan,0.6,0.6,72.01366433397683,42.8426513671875
cmapss_two2four_jan,0.6,0.4,73.0359103523166,42.832305908203125
cmapss_two2four_jan,0.6,0.4,71.58878800675676,42.8586540222168
cmapss_two2four_jan,0.6,0.4,72.01500663610038,42.84260940551758
cmapss_two2four_jan,0.6,0.2,73.03683035714286,42.83230209350586
cmapss_two2four_jan,0.6,0.2,71.58853161196912,42.858665466308594
cmapss_two2four_jan,0.6,0.2,72.01794009411196,42.8425178527832
cmapss_two2four_jan,0.8,1.0,73.0293194980695,42.83235549926758
cmapss_two2four_jan,0.8,1.0,71.58945915781854,42.85869598388672
cmapss_two2four_jan,0.8,1.0,72.01717090974904,42.84255599975586
cmapss_two2four_jan,0.8,0.8,73.02911589044402,42.832359313964844
cmapss_two2four_jan,0.8,0.8,71.59117097007721,42.85848617553711
cmapss_two2four_jan,0.8,0.8,72.0152931949807,42.84261703491211
cmapss_two2four_jan,0.8,0.6,73.03052606177606,42.83235168457031
cmapss_two2four_jan,0.8,0.6,71.59065818050193,42.858585357666016
cmapss_two2four_jan,0.8,0.6,72.01366433397683,42.84089279174805
cmapss_two2four_jan,0.8,0.4,73.03114442567568,42.83234405517578
cmapss_two2four_jan,0.8,0.4,71.59048473696912,42.85857009887695
cmapss_two2four_jan,0.8,0.4,72.01616795366796,42.84258270263672
cmapss_two2four_jan,0.8,0.2,73.03251689189189,42.832332611083984
cmapss_two2four_jan,0.8,0.2,71.59044703185329,42.8585205078125
cmapss_two2four_jan,0.8,0.2,72.01474270028957,42.842613220214844
cmapss_three2four_dan,0.0,1.0,132.64503528225808,45.177886962890625
cmapss_three2four_dan,0.0,1.0,79.83006237399194,43.805938720703125
cmapss_three2four_dan,0.0,1.0,72.10951675907258,43.00538635253906
cmapss_three2four_dan,0.0,0.8,114.70537739415323,45.04189682006836
cmapss_three2four_dan,0.0,0.8,80.23424899193549,43.735801696777344
cmapss_three2four_dan,0.0,0.8,76.48150831653226,44.53508758544922
cmapss_three2four_dan,0.0,0.6,107.9287109375,45.495357513427734
cmapss_three2four_dan,0.0,0.6,82.69036668346774,43.858070373535156
cmapss_three2four_dan,0.0,0.6,78.12900075604838,43.639984130859375
cmapss_three2four_dan,0.0,0.4,115.75926946824596,45.36402130126953
cmapss_three2four_dan,0.0,0.4,78.64544480846774,43.49928283691406
cmapss_three2four_dan,0.0,0.4,72.13137915826613,42.987308502197266
cmapss_three2four_dan,0.0,0.2,128.77529611895162,44.85283279418945
cmapss_three2four_dan,0.0,0.2,79.72994896673387,43.475223541259766
cmapss_three2four_dan,0.0,0.2,72.1364509828629,42.98703384399414
cmapss_three2four_dan,0.2,1.0,96.58436239919355,45.014705657958984
cmapss_three2four_dan,0.2,1.0,81.95215631300404,44.08085250854492
